approach,driver_pool,constructor_pool,driver_ceiling,constructor_ceiling,shape,config_name,budget_cap,dream_team_cost,tightness
power_curve,,,23000000,35000000,2.5,,130000000,165700000,1.2746153846153847
power_curve,,,23000000,35000000,3.0,,100000000,158600000,1.586
power_curve,,,23000000,35000000,3.0,,105000000,158600000,1.5104761904761905
power_curve,,,23000000,35000000,3.0,,110000000,158600000,1.4418181818181819
power_curve,,,23000000,35000000,3.0,,115000000,158600000,1.3791304347826088
power_curve,,,23000000,35000000,3.0,,120000000,158600000,1.3216666666666668
power_curve,,,23000000,35000000,3.0,,125000000,158600000,1.2688
power_curve,,,23000000,35000000,3.0,,130000000,158600000,1.22
power_curve,,,23000000,40000000,0.5,,100000000,220300000,2.203
power_curve,,,23000000,40000000,0.5,,105000000,220300000,2.098095238095238
power_curve,,,23000000,40000000,0.5,,110000000,220300000,2.002727272727273
power_curve,,,23000000,40000000,0.5,,115000000,220300000,1.9156521739130434
power_curve,,,23000000,40000000,0.5,,120000000,220300000,1.8358333333333334
power_curve,,,23000000,40000000,0.5,,125000000,220300000,1.7624
power_curve,,,23000000,40000000,0.5,,130000000,220300000,1.6946153846153846
power_curve,,,23000000,40000000,1.0,,100000000,207500000,2.075
power_curve,,,23000000,40000000,1.0,,105000000,207500000,1.9761904761904763
power_curve,,,23000000,40000000,1.0,,110000000,207500000,1.8863636363636365
power_curve,,,23000000,40000000,1.0,,115000000,207500000,1.8043478260869565
power_curve,,,23000000,40000000,1.0,,120000000,207500000,1.7291666666666667
power_curve,,,23000000,40000000,1.0,,125000000,207500000,1.66
power_curve,,,23000000,40000000,1.0,,130000000,207500000,1.5961538461538463
power_curve,,,23000000,40000000,1.5,,100000000,196500000,1.965
power_curve,,,23000000,40000000,1.5,,105000000,196500000,1.8714285714285714
power_curve,,,23000000,40000000,1.5,,110000000,196500000,1.7863636363636364
power_curve,,,23000000,40000000,1.5,,115000000,196500000,1.708695652173913
power_curve,,,23000000,40000000,1.5,,120000000,196500000,1.6375
power_curve,,,23000000,40000000,1.5,,125000000,196500000,1.572
power_curve,,,23000000,40000000,1.5,,130000000,196500000,1.5115384615384615
power_curve,,,23000000,40000000,2.0,,100000000,186700000,1.867
power_curve,,,23000000,40000000,2.0,,105000000,186700000,1.7780952380952382
power_curve,,,23000000,40000000,2.0,,110000000,186700000,1.6972727272727273
power_curve,,,23000000,40000000,2.0,,115000000,186700000,1.6234782608695653
power_curve,,,23000000,40000000,2.0,,120000000,186700000,1.5558333333333334
power_curve,,,23000000,40000000,2.0,,125000000,186700000,1.4936
power_curve,,,23000000,40000000,2.0,,130000000,186700000,1.4361538461538461
power_curve,,,23000000,40000000,2.5,,100000000,178300000,1.783
power_curve,,,23000000,40000000,2.5,,105000000,178300000,1.698095238095238
power_curve,,,23000000,40000000,2.5,,110000000,178300000,1.6209090909090909
power_curve,,,23000000,40000000,2.5,,115000000,178300000,1.5504347826086957
power_curve,,,23000000,40000000,2.5,,120000000,178300000,1.4858333333333333
power_curve,,,23000000,40000000,2.5,,125000000,178300000,1.4264
power_curve,,,23000000,40000000,2.5,,130000000,178300000,1.3715384615384616
power_curve,,,23000000,40000000,3.0,,100000000,170900000,1.709
power_curve,,,23000000,40000000,3.0,,105000000,170900000,1.6276190476190475
power_curve,,,23000000,40000000,3.0,,110000000,170900000,1.5536363636363637
power_curve,,,23000000,40000000,3.0,,115000000,170900000,1.4860869565217392
power_curve,,,23000000,40000000,3.0,,120000000,170900000,1.4241666666666666
power_curve,,,23000000,40000000,3.0,,125000000,170900000,1.3672
power_curve,,,23000000,40000000,3.0,,130000000,170900000,1.3146153846153845
power_curve,,,23000000,45000000,0.5,,100000000,234600000,2.346
power_curve,,,23000000,45000000,0.5,,105000000,234600000,2.2342857142857144
power_curve,,,23000000,45000000,0.5,,110000000,234600000,2.132727272727273
power_curve,,,23000000,45000000,0.5,,115000000,234600000,2.04
power_curve,,,23000000,45000000,0.5,,120000000,234600000,1.955
power_curve,,,23000000,45000000,0.5,,125000000,234600000,1.8768
power_curve,,,23000000,45000000,0.5,,130000000,234600000,1.8046153846153845
power_curve,,,23000000,45000000,1.0,,100000000,221400000,2.214
power_curve,,,23000000,45000000,1.0,,105000000,221400000,2.1085714285714285
power_curve,,,23000000,45000000,1.0,,110000000,221400000,2.0127272727272727
power_curve,,,23000000,45000000,1.0,,115000000,221400000,1.9252173913043478
power_curve,,,23000000,45000000,1.0,,120000000,221400000,1.845
power_curve,,,23000000,45000000,1.0,,125000000,221400000,1.7712
power_curve,,,23000000,45000000,1.0,,130000000,221400000,1.7030769230769232
power_curve,,,23000000,45000000,1.5,,100000000,209900000,2.099
power_curve,,,23000000,45000000,1.5,,105000000,209900000,1.999047619047619
power_curve,,,23000000,45000000,1.5,,110000000,209900000,1.9081818181818182
power_curve,,,23000000,45000000,1.5,,115000000,209900000,1.825217391304348
power_curve,,,23000000,45000000,1.5,,120000000,209900000,1.7491666666666668
power_curve,,,23000000,45000000,1.5,,125000000,209900000,1.6792
power_curve,,,23000000,45000000,1.5,,130000000,209900000,1.6146153846153846
power_curve,,,23000000,45000000,2.0,,100000000,199700000,1.997
power_curve,,,23000000,45000000,2.0,,105000000,199700000,1.901904761904762
power_curve,,,23000000,45000000,2.0,,110000000,199700000,1.8154545454545454
power_curve,,,23000000,45000000,2.0,,115000000,199700000,1.7365217391304348
power_curve,,,23000000,45000000,2.0,,120000000,199700000,1.6641666666666666
power_curve,,,23000000,45000000,2.0,,125000000,199700000,1.5976
power_curve,,,23000000,45000000,2.0,,130000000,199700000,1.5361538461538462
power_curve,,,23000000,45000000,2.5,,100000000,191000000,1.91
power_curve,,,23000000,45000000,2.5,,105000000,191000000,1.819047619047619
power_curve,,,23000000,45000000,2.5,,110000000,191000000,1.7363636363636363
power_curve,,,23000000,45000000,2.5,,115000000,191000000,1.6608695652173913
power_curve,,,23000000,45000000,2.5,,120000000,191000000,1.5916666666666666
power_curve,,,23000000,45000000,2.5,,125000000,191000000,1.528
power_curve,,,23000000,45000000,2.5,,130000000,191000000,1.4692307692307693
power_curve,,,23000000,45000000,3.0,,100000000,183200000,1.832
power_curve,,,23000000,45000000,3.0,,105000000,183200000,1.7447619047619047
power_curve,,,23000000,45000000,3.0,,110000000,183200000,1.6654545454545455
power_curve,,,23000000,45000000,3.0,,115000000,183200000,1.5930434782608696
power_curve,,,23000000,45000000,3.0,,120000000,183200000,1.5266666666666666
power_curve,,,23000000,45000000,3.0,,125000000,183200000,1.4656
power_curve,,,23000000,45000000,3.0,,130000000,183200000,1.4092307692307693
power_curve,,,23000000,50000000,0.5,,100000000,249100000,2.491
power_curve,,,23000000,50000000,0.5,,105000000,249100000,2.3723809523809525
power_curve,,,23000000,50000000,0.5,,110000000,249100000,2.2645454545454546
power_curve,,,23000000,50000000,0.5,,115000000,249100000,2.166086956521739
power_curve,,,23000000,50000000,0.5,,120000000,249100000,2.075833333333333
power_curve,,,23000000,50000000,0.5,,125000000,249100000,1.9928
power_curve,,,23000000,50000000,0.5,,130000000,249100000,1.916153846153846
power_curve,,,23000000,50000000,1.0,,100000000,235200000,2.352
power_curve,,,23000000,50000000,1.0,,105000000,235200000,2.24
power_curve,,,23000000,50000000,1.0,,110000000,235200000,2.138181818181818
power_curve,,,23000000,50000000,1.0,,115000000,235200000,2.0452173913043477
power_curve,,,23000000,50000000,1.0,,120000000,235200000,1.96
power_curve,,,23000000,50000000,1.0,,125000000,235200000,1.8816
power_curve,,,23000000,50000000,1.0,,130000000,235200000,1.8092307692307692
power_curve,,,23000000,50000000,1.5,,100000000,223400000,2.234
power_curve,,,23000000,50000000,1.5,,105000000,223400000,2.1276190476190475
power_curve,,,23000000,50000000,1.5,,110000000,223400000,2.0309090909090908
power_curve,,,23000000,50000000,1.5,,115000000,223400000,1.942608695652174
power_curve,,,23000000,50000000,1.5,,120000000,223400000,1.8616666666666666
power_curve,,,23000000,50000000,1.5,,125000000,223400000,1.7872
power_curve,,,23000000,50000000,1.5,,130000000,223400000,1.7184615384615385
